time,Steering_input,x,y,vx,vy,ax,ay,yaw,roll,yaw_rate,roll_rate,slip_angle,long_slip,toe_in_r,toe_in_avg,toe_in_l,wlf,wlr,wrf,wrr,tiredef_rf,tiredef_rr,tiredef_lf,tiredef_lr,sp_tor,current_gear,engine_omega,engine_torque,tc_inp_tor,tc_out_tor,tc_out_omg,tc_sr,
+1.00000000e-01,+0.00000000e+00,-5.40213315e-04,-2.78458622e-06,+8.82610108e-03,+5.30695798e-05,+1.81303568e-01,+2.49747943e-03,-5.59022296e-08,-9.39975067e-06,-1.08989768e-05,-2.40665865e-03,-1.34224119e+00,+0.00000000e+00,-1.41943621e-03,+4.38840823e-06,+1.42821302e-03,-1.24217777e-02,+9.17982333e-04,-1.20226383e-02,+1.30903850e-03,+1.77054538e-02,+1.64087028e-02,+1.77179445e-02,+1.64213867e-02,+5.55424343e+01,+1,+7.90732354e-02,+2.05915214e+00,+2.77892291e-05,+5.55784582e-05,-8.27477125e-01,-1.01260621e+01,
+1.10000000e-01,+0.00000000e+00,-5.06372635e-04,-7.67345962e-06,+1.04384658e-02,+7.77447622e-05,+1.33490304e-01,+2.21467567e-03,-1.82716634e-07,-3.54461332e-05,-1.24952671e-05,-2.76352590e-03,-1.44417317e+00,-1.90325387e+00,-1.30889633e-03,+2.38321226e-06,+1.31366276e-03,-2.09861140e-02,-7.40718605e-03,-2.04680999e-02,-6.90008473e-03,+1.74745777e-02,+1.60516404e-02,+1.75005137e-02,+1.60779364e-02,+4.19399561e+01,+1,+9.40865052e-02,+2.26537145e+00,+3.93434243e-05,+7.86868485e-05,-1.04389356e+00,-1.07499195e+01,
+1.20000000e-01,+0.00000000e+00,-4.58873452e-04,-1.28496356e-05,+1.15378340e-02,+9.88877402e-05,+8.03893222e-02,+1.81430542e-03,-3.13570543e-07,-6.39169213e-05,-1.06682215e-05,-2.89141085e-03,-1.55768701e+00,-1.95473590e+00,-1.22779469e-03,+8.13680494e-08,+1.22795743e-03,-2.70846260e-02,-1.33574270e-02,-2.64809194e-02,-1.27579977e-02,+1.73657441e-02,+1.58316848e-02,+1.74039794e-02,+1.58704226e-02,+2.65869877e+01,+1,+1.10152338e-01,+2.47161432e+00,+5.39268335e-05,+1.07853667e-04,-1.19576849e+00,-1.05523490e+01,
+1.30000000e-01,+0.00000000e+00,-4.02471190e-04,-1.78641497e-05,+1.20971629e-02,+1.15442602e-04,+2.68469825e-02,+1.31959140e-03,-4.31217503e-07,-9.25328134e-05,-8.10962278e-06,-2.79712963e-03,-1.39749301e+00,-1.94995783e+00,-1.16797850e-03,-2.36732568e-06,+1.16324385e-03,-3.05046525e-02,-1.67766609e-02,-2.98550072e-02,-1.61270186e-02,+1.73284030e-02,+1.56974045e-02,+1.73763114e-02,+1.57459351e-02,+1.13610359e+01,+1,+1.27229060e-01,+2.67788192e+00,+7.19432611e-05,+1.43886522e-04,-1.27982998e+00,-9.82135104e+00,
+1.40000000e-01,+0.00000000e+00,-3.42104976e-04,-2.23184882e-05,+1.21330497e-02,+1.26709017e-04,-2.31960455e-02,+7.80710917e-04,-5.24533857e-07,-1.19207267e-04,-4.22173278e-06,-2.51025801e-03,-1.24892707e+00,-1.91316514e+00,-1.12278437e-03,-4.79978991e-06,+1.11318479e-03,-3.13658326e-02,-1.77799093e-02,-3.07142657e-02,-1.71242926e-02,+1.73188978e-02,+1.56030990e-02,+1.73729634e-02,+1.56579010e-02,-2.49945156e+00,+1,+1.45276144e-01,+2.88417553e+00,+9.38007017e-05,+1.87601403e-04,-1.29951781e+00,-8.77623066e+00,
+1.50000000e-01,+0.00000000e+00,-2.82430034e-04,-2.58971952e-05,+1.16973680e-02,+1.32458902e-04,-6.66139550e-02,+2.31111054e-04,-5.78937559e-07,-1.42216743e-04,+9.07987997e-07,-2.07250303e-03,-1.13230096e+00,-1.84194888e+00,-1.08786696e-03,-7.05694084e-06,+1.07375308e-03,-2.99985005e-02,-1.66836513e-02,-2.93873408e-02,-1.60645716e-02,+1.73090888e-02,+1.55179701e-02,+1.73654996e-02,+1.55752071e-02,-1.42261934e+01,+1,+1.64253283e-01,+3.09049652e+00,+1.19907293e-04,+2.39814586e-04,-1.26264233e+00,-7.57892002e+00,
+1.60000000e-01,+0.00000000e+00,-2.27456003e-04,-2.83826410e-05,+1.08683503e-02,+1.32744876e-04,-1.01235403e-01,-3.10580034e-04,-5.83060861e-07,-1.60287810e-04,+6.68808868e-06,-1.53120844e-03,-1.04350119e+00,-1.72912767e+00,-1.06094463e-03,-8.99938236e-06,+1.04294587e-03,-2.68565205e-02,-1.39261709e-02,-2.63230335e-02,-1.33821230e-02,+1.72857810e-02,+1.54263609e-02,+1.73409174e-02,+1.54823754e-02,-2.34005901e+01,+1,+1.84119943e-01,+3.29684630e+00,+1.50667348e-04,+3.01334696e-04,-1.17960457e+00,-6.34562917e+00,
+1.70000000e-01,+0.00000000e+00,-1.80299941e-04,-2.96596585e-05,+9.74055729e-03,+1.27746943e-04,-1.25921406e-01,-8.33035530e-04,-5.30849008e-07,-1.72627935e-04,+1.26915169e-05,-9.34485089e-04,-9.58514898e-01,-1.56538034e+00,-1.04113819e-03,-1.05191787e-05,+1.02009984e-03,-2.24529025e-02,-1.00064285e-02,-2.20264700e-02,-9.56764304e-03,+1.72462130e-02,+1.53238612e-02,+1.72969892e-02,+1.53755188e-02,-2.98745519e+01,+1,+2.04835213e-01,+3.50322632e+00,+1.86477621e-04,+3.72955241e-04,-1.06204134e+00,-5.15676924e+00,
+1.80000000e-01,+0.00000000e+00,-1.43059389e-04,-2.97115517e-05,+8.41482506e-03,+1.17779184e-04,-1.40507234e-01,-1.31891487e-03,-4.20157589e-07,-1.78911900e-04,+1.84479847e-05,-3.27092817e-04,-8.13930392e-01,-1.33945673e+00,-1.02830674e-03,-1.15462087e-05,+1.00521433e-03,-1.73084573e-02,-5.43055149e-03,-1.70082464e-02,-5.11709390e-03,+1.71930459e-02,+1.52125656e-02,+1.72371009e-02,+1.52574406e-02,-3.37117387e+01,+1,+2.26357900e-01,+3.70963800e+00,+2.27723994e-04,+4.55447988e-04,-9.21764676e-01,-4.06483717e+00,
+1.90000000e-01,+0.00000000e+00,-1.16797033e-04,-2.86078861e-05,+6.98931938e-03,+1.03318808e-04,-1.45650149e-01,-1.75039250e-03,-2.54146486e-07,-1.79232945e-04,+2.34100910e-05,+2.52374935e-04,-2.26118576e-01,-1.03840255e+00,-1.02256328e-03,-1.20491727e-05,+9.98464930e-04,-1.19087253e-02,-6.72438589e-04,-1.17435819e-02,-4.94083324e-04,+1.71305569e-02,+1.50971969e-02,+1.71663192e-02,+1.51336413e-02,-3.51397759e+01,+1,+2.48646781e-01,+3.91608268e+00,+2.74778763e-04,+5.49557525e-04,-7.69940697e-01,-3.10068606e+00,
+2.00000000e-01,+0.00000000e+00,-1.01619735e-04,-2.64871125e-05,+5.55240819e-03,+8.50129281e-05,-1.42621374e-01,-2.11099669e-03,-4.24731458e-08,-1.74031208e-04,+2.68138015e-05,+7.73340510e-04,+1.32673062e+00,-6.49012421e-01,-1.02400035e-03,-1.20322527e-05,+9.99935843e-04,-6.67061476e-03,+3.85754053e-03,-6.64113726e-03,+3.90030693e-03,+1.70624662e-02,+1.49827001e-02,+1.70891294e-02,+1.50098215e-02,-3.45063877e+01,+1,+2.71660977e-01,+4.12256164e+00,+3.27998607e-04,+6.55997214e-04,-6.16465270e-01,-2.27857800e+00,
+2.10000000e-01,+0.00000000e+00,-9.68298026e-05,-2.35367939e-05,+4.17759000e-03,+6.35785234e-05,-1.33104700e-01,-2.39870342e-03,+1.97864927e-07,-1.64009360e-04,+2.82686542e-05,+1.21381661e-03,+1.49070173e+00,-1.62693741e-01,-1.03257903e-03,-1.15295516e-05,+1.00951992e-03,-1.92224893e-03,+7.83677499e-03,-2.02257435e-03,+7.75114122e-03,+1.69911218e-02,+1.48731810e-02,+1.70085601e-02,+1.48907648e-02,-3.22403258e+01,+1,+2.95360358e-01,+4.32907601e+00,+3.87723295e-04,+7.75446589e-04,-4.69514655e-01,-1.60031958e+00,
+2.20000000e-01,+0.00000000e+00,-1.01120096e-04,-1.99749010e-05,+2.92043466e-03,+3.97251084e-05,-1.18999938e-01,-2.61511483e-03,+4.48820460e-07,-1.50046292e-04,+2.79083024e-05,+1.56053925e-03,+1.42352411e+00,+4.14053860e-01,-1.04812628e-03,-1.05992191e-05,+1.02692784e-03,+2.09569949e-03,+1.10495985e-02,+1.87915724e-03,+1.08496418e-02,+1.69176173e-02,+1.47716446e-02,+1.69262477e-02,+1.47800472e-02,-2.88134646e+01,+1,+3.19705943e-01,+4.53562680e+00,+4.54275067e-04,+9.08550133e-04,-3.35257834e-01,-1.05869319e+00,
+2.30000000e-01,+0.00000000e+00,-1.12786125e-04,-1.60312607e-05,+1.81674370e-03,+1.41616383e-05,-1.02330373e-01,-2.75014810e-03,+6.94514446e-07,-1.33110289e-04,+2.61040976e-05,+1.80881145e-03,+1.41876916e+00,+1.04201427e+00,-1.07038216e-03,-9.31546944e-06,+1.05175123e-03,+5.24675023e-03,+1.33819815e-02,+4.93536809e-03,+1.30863220e-02,+1.68423314e-02,+1.46799522e-02,+1.68429693e-02,+1.46799782e-02,-2.47532914e+01,+1,+3.44660280e-01,+4.74221486e+00,+5.27958705e-04,+1.05591741e-03,-2.17647026e-01,-6.40090120e-01,
+2.40000000e-01,+0.00000000e+00,-1.29943669e-04,-1.19286628e-05,+8.83054903e-04,-1.22363685e-05,-8.48835372e-02,-2.79324850e-03,+9.21534843e-07,-1.14175741e-04,+2.30390691e-05,+1.96181619e-03,+1.43978302e+00,+1.63602704e+00,-1.09902593e-03,-7.76012223e-06,+1.08350569e-03,+7.50906429e-03,+1.48066884e-02,+7.12507198e-03,+1.44355985e-02,+1.67653274e-02,+1.45988433e-02,+1.67590536e-02,+1.45916046e-02,-2.05208680e+01,+1,+3.70187792e-01,+4.94884088e+00,+6.09062229e-04,+1.21812446e-03,-1.18453363e-01,-3.27014352e-01,
+2.50000000e-01,+0.00000000e+00,-1.50720586e-04,-7.86728764e-06,+1.19873144e-04,-3.86774394e-05,-6.80748746e-02,-2.76002809e-03,+1.11773642e-06,-9.41544400e-05,+1.89069651e-05,+2.02847860e-03,+1.47383192e+00,+2.07881096e+00,-1.13368760e-03,-6.01535708e-06,+1.12165688e-03,+8.94143189e-03,+1.53747056e-02,+8.50580724e-03,+1.49485355e-02,+1.66866172e-02,+1.45281106e-02,+1.66746580e-02,+1.45148876e-02,-1.64742164e+01,+1,+3.96255029e-01,+5.15550542e+00,+6.97857989e-04,+1.39571598e-03,-3.76432374e-02,-1.00631771e-01,
+2.60000000e-01,+0.00000000e+00,-1.73405897e-04,-4.01583253e-06,-4.84496714e-04,-6.44570024e-05,-5.29279257e-02,-2.65575583e-03,+1.27288905e-06,-7.38483877e-05,+1.39508291e-05,+2.02151822e-03,+1.51441378e+00,+2.27248709e+00,-1.17395956e-03,-4.15869528e-06,+1.16564217e-03,+9.65800509e-03,+1.51977013e-02,+9.18963452e-03,+1.47353347e-02,+1.66063745e-02,+1.44669530e-02,+1.65899938e-02,+1.44490760e-02,-1.28701448e+01,+1,+4.22830795e-01,+5.36220889e+00,+7.94603918e-04,+1.55270888e-03,+2.61830858e-02,+5.74169081e-02,
+2.70000000e-01,+0.00000000e+00,-1.96553103e-04,-5.06001912e-07,-9.50040622e-04,-8.89357552e-05,-4.00789018e-02,-2.48905005e-03,+1.37918629e-06,-5.39206117e-05,+8.43967146e-06,+1.95572001e-03,+1.55731885e+00,+2.19705439e+00,-1.21940033e-03,-2.25945687e-06,+1.21488141e-03,+9.80516389e-03,+1.44272768e-02,+9.32028673e-03,+1.39452284e-02,+1.65250260e-02,+1.44143147e-02,+1.65054335e-02,+1.43930645e-02,-9.86638613e+00,+1,+4.49886189e-01,+5.56895163e+00,+8.99544814e-04,+1.68117447e-03,+7.53508833e-02,+1.63853920e-01,
+2.80000000e-01,+0.00000000e+00,-2.19038436e-04,+2.56936915e-06,-1.30131253e-03,-1.11549439e-04,-2.98100340e-02,-2.26837701e-03,+1.43147478e-06,-3.48825224e-05,+2.64410827e-06,+1.84637804e-03,+1.54205223e+00,+1.91732341e+00,-1.26953330e-03,-3.76380616e-07,+1.26878053e-03,+9.54160833e-03,+1.32345377e-02,+9.05352663e-03,+1.27465577e-02,+1.64432464e-02,+1.43691244e-02,+1.64215262e-02,+1.43456574e-02,-7.53019485e+00,+1,+4.77394543e-01,+5.77573389e+00,+1.01291355e-03,+1.83694481e-03,+1.12693235e-01,+2.33092808e-01,
+2.90000000e-01,+0.00000000e+00,-2.40078856e-04,+5.15507990e-06,-1.56415588e-03,-1.31810767e-04,-2.21042531e-02,-2.00124719e-03,+1.42730900e-06,-1.70955009e-05,-3.17394848e-06,+1.70801787e-03,+1.50264715e+00,+1.53458758e+00,-1.32384454e-03,+1.44360672e-06,+1.32673175e-03,+9.02190444e-03,+1.17916830e-02,+8.54098372e-03,+1.13086777e-02,+1.63618946e-02,+1.43304346e-02,+1.63389591e-02,+1.43057338e-02,-5.85240578e+00,+1,+5.05331304e-01,+5.98255589e+00,+1.13493212e-03,+2.00619890e-03,+1.41177322e-01,+2.76931801e-01,
+3.00000000e-01,+0.00000000e+00,-2.59216765e-04,+7.22994528e-06,-1.76303770e-03,-1.49307564e-04,-1.67128556e-02,-1.69666004e-03,+1.36689534e-06,-7.83643375e-07,-8.76792375e-06,+1.55344558e-03,+1.46745393e+00,+1.13606980e+00,-1.38178262e-03,+3.16555414e-06,+1.38811373e-03,+8.38405818e-03,+1.02569165e-02,+7.91797570e-03,+9.78711302e-03,+1.62819284e-02,+1.42974798e-02,+1.62584963e-02,+1.42723306e-02,-4.76454935e+00,+1,+5.33673866e-01,+6.18941779e+00,+1.26581242e-03,+2.19563443e-03,+1.63599455e-01,+3.04528830e-01,
+3.10000000e-01,+0.00000000e+00,-2.76279576e-04,+8.80155887e-06,-1.91908288e-03,-1.63697371e-04,-1.32269771e-02,-1.36158808e-03,+1.25295222e-06,+1.39456898e-05,-1.39119738e-05,+1.39313669e-03,+1.43724286e+00,+7.75563277e-01,-1.44276177e-03,+4.76577553e-06,+1.45229332e-03,+7.74119701e-03,+8.76334654e-03,+7.29536646e-03,+8.31264588e-03,+1.62043210e-02,+1.42696761e-02,+1.61809155e-02,+1.42446628e-02,-4.15753357e+00,+1,+5.62401357e-01,+6.39631977e+00,+1.40575683e-03,+2.40793490e-03,+1.82360374e-01,+3.22575019e-01,
+3.20000000e-01,+0.00000000e+00,-2.91322619e-04,+9.90018721e-06,-2.04883630e-03,-1.74705112e-04,-1.11505643e-02,-1.00321318e-03,+1.09045007e-06,+2.70768927e-05,-1.84181196e-05,+1.23495500e-03,+1.41228052e+00,+4.77989235e-01,-1.50616855e-03,+6.23047768e-06,+1.51862950e-03,+7.17717167e-03,+7.41208094e-03,+6.75519855e-03,+6.98451591e-03,+1.61299894e-02,+1.42465840e-02,+1.61069544e-02,+1.42221042e-02,-3.90029003e+00,+1,+5.91494436e-01,+6.60326201e+00,+1.55495852e-03,+2.63920998e-03,+1.99322880e-01,+3.35594651e-01,
+3.30000000e-01,+0.00000000e+00,-3.04563923e-04,+1.05723502e-05,-2.16371947e-03,-1.82133219e-04,-9.96500189e-03,-6.30004994e-04,+8.86123433e-07,+3.86597563e-05,-2.21493906e-05,+1.08414425e-03,+1.39245558e+00,+2.50713218e-01,-1.57137131e-03,+7.55398153e-06,+1.58647928e-03,+6.74574869e-03,+6.26963315e-03,+6.34983256e-03,+5.86781037e-03,+1.60597435e-02,+1.42278669e-02,+1.60372722e-02,+1.42041587e-02,-3.85643074e+00,+1,+6.20935070e-01,+6.81024470e+00,+1.71360160e-03,+2.88642310e-03,+2.15749367e-01,+3.46317500e-01,
+3.40000000e-01,+0.00000000e+00,-3.16318133e-04,+1.08746073e-05,-2.27008191e-03,-1.85864212e-04,-9.18398210e-03,-2.50898518e-04,+6.48001980e-07,+4.87841525e-05,-2.50144615e-05,+9.43537234e-04,+1.37738538e+00,+9.28788617e-02,-1.63773108e-03,+8.73673479e-06,+1.65520455e-03,+6.47196880e-03,+5.36894659e-03,+6.10339772e-03,+4.99448404e-03,+1.59942507e-02,+1.42132509e-02,+1.59724220e-02,+1.41904278e-02,-3.89833240e+00,+1,+6.50706349e-01,+7.01726802e+00,+1.88186112e-03,+3.14780347e-03,+2.32309108e-01,+3.56076967e-01,
+3.50000000e-01,+0.00000000e+00,-3.26935250e-04,+1.08679018e-05,-2.36975349e-03,-1.85869373e-04,-8.39612368e-03,+1.26510040e-04,+3.84869010e-07,+5.75577024e-05,-2.69729332e-05,+8.13937982e-04,+1.36650108e+00,+9.18852245e-04,-1.70461343e-03,+9.78327425e-06,+1.72417998e-03,+6.35581021e-03,+4.71318812e-03,+6.01535441e-03,+4.36710705e-03,+1.59340196e-02,+1.42024808e-02,+1.59128375e-02,+1.41805700e-02,-3.91797433e+00,+1,+6.80792310e-01,+7.22433221e+00,+2.05990297e-03,+3.42306452e-03,+2.49141996e-01,+3.65199936e-01,
+3.60000000e-01,+0.00000000e+00,-3.36749069e-04,+1.06129545e-05,-2.46093043e-03,-1.82195783e-04,-7.29048617e-03,+4.94170085e-04,+1.05827208e-07,+6.50879511e-05,-2.80189754e-05,+6.94619723e-04,+1.35911764e+00,-2.87064659e-02,-1.77140043e-03,+1.07002942e-05,+1.79280102e-03,+6.37753316e-03,+4.28166556e-03,+6.06577565e-03,+3.96473622e-03,+1.58793994e-02,+1.41952955e-02,+1.58588292e-02,+1.41742747e-02,-3.83358203e+00,+1,+7.11177801e-01,+7.43143750e+00,+2.24788384e-03,+3.71342867e-03,+2.65961544e-01,+3.73361300e-01,
+3.70000000e-01,+0.00000000e+00,-3.46038287e-04,+1.01667904e-05,-2.53925063e-03,-1.74968565e-04,-5.66811083e-03,+8.44705668e-04,-1.80092397e-07,+7.14696626e-05,-2.81990531e-05,+5.83852013e-04,+1.35448427e+00,+1.55891177e-03,-1.83750108e-03,+1.14950919e-05,+1.86049126e-03,+6.50362996e-03,+4.03684181e-03,+6.22122550e-03,+3.74969657e-03,+1.58305880e-02,+1.41914249e-02,+1.58105883e-02,+1.41712552e-02,-3.59248313e+00,+1,+7.41848375e-01,+7.63858410e+00,+2.44595116e-03,+4.02147994e-03,+2.82179459e-01,+3.79885450e-01,
+3.80000000e-01,+0.00000000e+00,-3.55000910e-04,+9.58043824e-06,-2.59892314e-03,-1.64396806e-04,-3.44220123e-03,+1.17042005e-03,-4.64998869e-07,+7.67775380e-05,-2.76781176e-05,+4.79416406e-04,+1.35181442e+00,+9.00822679e-02,-1.90236076e-03,+1.21743510e-05,+1.92670946e-03,+6.69329252e-03,+3.93023019e-03,+6.44088482e-03,+3.67287913e-03,+1.57876512e-02,+1.41905841e-02,+1.57681976e-02,+1.41712418e-02,-3.17057715e+00,+1,+7.72790218e-01,+7.84577224e+00,+2.65424320e-03,+4.35089453e-03,+2.97032441e-01,+3.83981454e-01,
+3.90000000e-01,+0.00000000e+00,-3.63741687e-04,+8.89739396e-06,-2.63381016e-03,-1.50756087e-04,-6.27273239e-04,+1.46528262e-03,-7.41715539e-07,+8.10627746e-05,-2.64227075e-05,+3.78903706e-04,+1.35030641e+00,+2.35624739e-01,-1.96546918e-03,+1.27432964e-05,+1.99095577e-03,+6.90320389e-03,+3.90950521e-03,+6.68164547e-03,+3.68324947e-03,+1.57505452e-02,+1.41924718e-02,+1.57316472e-02,+1.41739637e-02,-2.57084946e+00,+1,+8.03990097e-01,+8.05300215e+00,+2.87288923e-03,+4.70604449e-03,+3.09710486e-01,+3.84926921e-01,
+4.00000000e-01,+0.00000000e+00,-3.72273166e-04,+8.15313195e-06,-2.63830987e-03,-1.34367986e-04,+2.68703794e-03,+1.72653056e-03,-1.00259153e-06,+8.43537227e-05,-2.44195574e-05,+2.80226096e-04,+1.34918715e+00,+4.36333568e-01,-2.02636480e-03,+1.32055209e-05,+2.05277584e-03,+7.09140876e-03,+3.92801807e-03,+6.90207131e-03,+3.73550102e-03,+1.57191385e-02,+1.41968371e-02,+1.57008513e-02,+1.41791981e-02,-1.81763688e+00,+1,+8.35435336e-01,+8.26027402e+00,+3.10200978e-03,+5.09153577e-03,+3.19471798e-01,+3.82194359e-01,
+4.10000000e-01,+0.00000000e+00,-3.80526430e-04,+7.37583180e-06,-2.60799258e-03,-1.15577890e-04,+6.35910415e-03,+1.95152297e-03,-1.24011607e-06,+8.66606219e-05,-2.16841959e-05,+1.81859290e-04,+1.34772098e+00,+6.86772898e-01,-2.08463672e-03,+1.35629817e-05,+2.11176269e-03,+7.22151842e-03,+3.94842205e-03,+7.06641991e-03,+3.79283420e-03,+1.56932302e-02,+1.42035211e-02,+1.56756582e-02,+1.41868129e-02,-9.50254974e-01,+1,+8.67113813e-01,+8.46758802e+00,+3.34171718e-03,+5.51179836e-03,+3.25721282e-01,+3.75507468e-01,
